id,customer_id,status,total_amount
874,71821,DELIVERED,92.64
875,6792,DELIVERED,45.69
876,46656,DELIVERED,222.13
877,81922,DELIVERED,177.02
878,74230,DELIVERED,64.42
879,37019,DELIVERED,85.14
880,75420,DELIVERED,36.69
881,78955,DELIVERED,258.9
882,48405,DELIVERED,100.04
883,68844,DELIVERED,67.57
884,52437,DELIVERED,82.7
885,74482,DELIVERED,69.41
886,18866,DELIVERED,128.85
887,67881,DELIVERED,706.19
888,58586,DELIVERED,65.1
889,70364,DELIVERED,133.02
890,48091,DELIVERED,58.62
891,19396,DELIVERED,399.25
892,75034,DELIVERED,51.42
893,93197,DELIVERED,415.93
894,98037,DELIVERED,218.45
895,43287,DELIVERED,74.28
896,82186,DELIVERED,40.23
897,22458,DELIVERED,46.85
898,81227,DELIVERED,67.44
899,18827,DELIVERED,33.75
900,34715,DELIVERED,55.13
901,40731,DELIVERED,319.11
902,37551,DELIVERED,57.0
903,29913,DELIVERED,128.86
904,25108,DELIVERED,66.74
905,5427,DELIVERED,77.75
906,59724,DELIVERED,21.04
907,80198,DELIVERED,87.13
908,50976,DELIVERED,80.2
909,10161,DELIVERED,319.88
910,13169,DELIVERED,31.75
911,82227,DELIVERED,61.27
912,50955,DELIVERED,148.23
913,7137,DELIVERED,102.03
914,13798,DELIVERED,235.7
915,36468,DELIVERED,145.66
916,85639,DELIVERED,117.2
917,22772,DELIVERED,594.55
918,62811,DELIVERED,39.85
919,94264,DELIVERED,103.14
920,22981,DELIVERED,67.92
921,1941,DELIVERED,137.85
922,81014,DELIVERED,76.76
923,34753,DELIVERED,95.58
924,98615,DELIVERED,61.11
925,34936,DELIVERED,63.73
926,15890,DELIVERED,83.61
927,61487,DELIVERED,211.94
928,31447,DELIVERED,113.31
929,67173,DELIVERED,161.24
930,7770,DELIVERED,37.68
931,94356,DELIVERED,53.22
932,82898,DELIVERED,80.51
933,25710,DELIVERED,55.52
934,434,DELIVERED,187.87
935,97035,DELIVERED,18.62
936,92960,DELIVERED,455.38
937,19726,DELIVERED,85.24
938,81322,DELIVERED,96.43
939,12769,DELIVERED,26.68
940,79204,DELIVERED,86.02
941,36023,DELIVERED,81.61
942,80230,DELIVERED,35.78
943,45783,DELIVERED,40.6
944,63769,DELIVERED,73.72
945,30356,DELIVERED,201.47
946,47499,DELIVERED,44.97
947,90646,DELIVERED,27.38
948,27505,DELIVERED,87.76
949,20753,DELIVERED,116.94
950,223,DELIVERED,201.14
951,40919,DELIVERED,328.82
952,46370,DELIVERED,78.42
953,4911,DELIVERED,57.78
954,2537,DELIVERED,140.03
955,66008,DELIVERED,57.2
956,84032,DELIVERED,128.09
957,32494,DELIVERED,77.51
958,74845,DELIVERED,160.3
959,35705,DELIVERED,100.0
960,95543,DELIVERED,145.01
961,37923,DELIVERED,224.94
962,97926,DELIVERED,512.9
963,5714,DELIVERED,58.14
964,18170,DELIVERED,154.76
965,31493,DELIVERED,14.72
966,36977,DELIVERED,78.14
967,24152,DELIVERED,64.62
968,61745,DELIVERED,306.11
969,19312,DELIVERED,217.1
970,4349,DELIVERED,318.37
971,65247,DELIVERED,209.67
972,72306,DELIVERED,137.23
973,69000,DELIVERED,47.68
974,62271,DELIVERED,237.08
975,7618,DELIVERED,83.69
976,58889,DELIVERED,38.96
977,23459,DELIVERED,60.0
978,12292,DELIVERED,107.95
979,47889,DELIVERED,188.31
980,85941,DELIVERED,173.57
981,93211,DELIVERED,83.62
982,40625,DELIVERED,111.21
983,59530,DELIVERED,164.66
984,10358,DELIVERED,77.57
985,47739,DELIVERED,155.14
986,23454,DELIVERED,372.72
987,67629,DELIVERED,66.07
988,67468,DELIVERED,173.49
989,63332,DELIVERED,73.79
990,89749,DELIVERED,617.69
991,27359,DELIVERED,62.75
992,66803,DELIVERED,22.04
993,74600,DELIVERED,117.68
994,58751,DELIVERED,229.63
995,57611,DELIVERED,163.97
996,11083,DELIVERED,45.62
997,68538,DELIVERED,91.76
998,38321,DELIVERED,249.7
999,10084,DELIVERED,183.13
1000,4919,DELIVERED,154.58
1001,52812,DELIVERED,27.29
1002,98156,DELIVERED,312.59
1003,98011,DELIVERED,118.9
1004,81142,DELIVERED,46.01
1005,30446,DELIVERED,88.01
1006,16667,DELIVERED,122.46
1007,88541,SHIPPED,174.99
1008,71035,DELIVERED,37.11
1009,74232,DELIVERED,135.04
1010,37871,DELIVERED,265.84
1011,52347,DELIVERED,99.7
1012,20724,DELIVERED,399.44
1013,87382,DELIVERED,55.04
1014,45609,DELIVERED,65.53
1015,93019,DELIVERED,76.79
1016,50164,DELIVERED,232.72
1017,99074,DELIVERED,111.78
1018,85586,DELIVERED,106.23
1019,40489,DELIVERED,36.09
1020,4631,DELIVERED,35.77
1021,18699,DELIVERED,228.79
1022,38059,DELIVERED,80.65
1023,1608,DELIVERED,69.2
1024,71188,DELIVERED,68.72
1025,40360,DELIVERED,28.45
1026,95866,DELIVERED,82.12
1027,24190,DELIVERED,159.25
1028,66089,DELIVERED,296.61
1029,89270,DELIVERED,105.9
1030,1868,DELIVERED,144.47
1031,85992,DELIVERED,55.74
1032,892,DELIVERED,163.69
1033,66943,DELIVERED,118.01
1034,34361,DELIVERED,305.51
1035,17016,DELIVERED,318.3
1036,96641,DELIVERED,49.79
1037,44642,DELIVERED,40.96
1038,82356,DELIVERED,157.32
1039,88143,DELIVERED,114.91
1040,45468,DELIVERED,444.54
1041,75194,DELIVERED,77.57
1042,15651,DELIVERED,232.71
1043,23094,DELIVERED,619.34
1044,81018,DELIVERED,2223.12
1045,96017,DELIVERED,158.51
1046,84147,DELIVERED,222.68
1047,92804,DELIVERED,65.71
1048,63077,DELIVERED,304.14
1049,42964,DELIVERED,70.89
1050,19158,DELIVERED,139.98
1051,63048,DELIVERED,261.82
1052,92618,DELIVERED,74.49
1053,57668,DELIVERED,303.76
1054,4257,DELIVERED,33.16
1055,56513,DELIVERED,101.46
1056,9005,DELIVERED,37.26
1057,63686,DELIVERED,133.15
1058,84048,DELIVERED,46.79
1059,47542,CANCELLED,51.0
1060,2024,DELIVERED,93.26
1061,52391,DELIVERED,183.29
1062,63468,DELIVERED,211.56
1063,76413,DELIVERED,47.03
1064,99303,DELIVERED,189.37
1065,64003,DELIVERED,107.28
1066,5135,DELIVERED,62.99
1067,19714,DELIVERED,85.23
1068,86612,DELIVERED,99.7
1069,428,DELIVERED,124.85
1070,5230,DELIVERED,56.69
1071,76686,DELIVERED,107.41
1072,2424,DELIVERED,217.06
1073,98680,DELIVERED,86.48
1074,1385,DELIVERED,145.57
1075,76236,DELIVERED,79.8
1076,93768,DELIVERED,143.41
1077,47834,DELIVERED,89.41
1078,15860,DELIVERED,168.93
1079,71753,DELIVERED,68.31
1080,41975,DELIVERED,115.36
1081,94162,DELIVERED,57.68
1082,50020,DELIVERED,473.12
1083,18272,DELIVERED,135.82
1084,69513,DELIVERED,211.41
1085,62962,DELIVERED,309.28
1086,63732,DELIVERED,98.81
1087,96147,DELIVERED,251.82
1088,33904,DELIVERED,124.4
1089,10105,DELIVERED,161.08
1090,6991,DELIVERED,107.87
1091,28117,DELIVERED,155.14
1092,878,DELIVERED,99.9
1093,20392,DELIVERED,38.09
1094,61742,DELIVERED,210.29
1095,87859,DELIVERED,63.42
1096,73243,DELIVERED,271.08
1097,24508,DELIVERED,124.57
1098,22439,DELIVERED,110.08
1099,45480,DELIVERED,294.66
1100,61837,DELIVERED,333.6
1101,90223,DELIVERED,211.77
1102,90068,DELIVERED,136.6
1103,98096,DELIVERED,64.4
1104,28961,DELIVERED,1291.39
1105,49156,DELIVERED,62.83
1106,43660,DELIVERED,68.0
1107,47559,DELIVERED,47.13
1108,66751,DELIVERED,48.87
1109,40609,DELIVERED,86.79
1110,10327,DELIVERED,114.8
1111,10874,DELIVERED,146.85
1112,22236,DELIVERED,219.4
1113,94373,DELIVERED,67.17
1114,31070,DELIVERED,208.48
1115,74078,DELIVERED,946.9
1116,20950,DELIVERED,87.05
1117,55922,DELIVERED,164.79
1118,6213,DELIVERED,134.32
1119,34946,DELIVERED,169.48
1120,32168,DELIVERED,29.83
1121,95023,DELIVERED,63.12
1122,24616,DELIVERED,60.33
1123,20510,DELIVERED,53.68
1124,36,DELIVERED,62.06
1125,50590,DELIVERED,323.54
1126,70174,DELIVERED,64.0
1127,3245,DELIVERED,51.51
1128,7057,DELIVERED,82.83
1129,11856,DELIVERED,44.0
1130,14385,DELIVERED,54.43
1131,48775,CANCELLED,0.0
1132,36984,DELIVERED,332.14
1133,78882,DELIVERED,47.88
1134,60692,DELIVERED,309.89
1135,23923,DELIVERED,356.64
1136,40583,DELIVERED,170.01
1137,41613,DELIVERED,91.19
1138,34561,DELIVERED,151.49
1139,19451,DELIVERED,52.85
1140,51287,DELIVERED,54.18
1141,71856,DELIVERED,158.38
1142,74902,DELIVERED,249.31
1143,63579,DELIVERED,81.79
1144,5771,DELIVERED,38.13
1145,37756,DELIVERED,99.33
1146,90235,DELIVERED,126.92
1147,88867,DELIVERED,91.66
1148,722,DELIVERED,141.35
1149,97314,DELIVERED,176.16
1150,72828,DELIVERED,42.68
1151,44602,DELIVERED,76.09
1152,85279,DELIVERED,83.25
1153,1742,DELIVERED,67.77
1154,52926,DELIVERED,80.56
1155,91257,DELIVERED,54.1
1156,1496,DELIVERED,511.42
1157,26384,DELIVERED,219.19
1158,94265,DELIVERED,66.53
1159,49902,DELIVERED,131.02
1160,11304,DELIVERED,216.83
1161,98268,CANCELLED,0.0
1162,47099,DELIVERED,32.3
1163,63567,DELIVERED,366.51
1164,78837,DELIVERED,255.29
1165,42846,DELIVERED,136.32
1166,4664,DELIVERED,606.46
1167,93366,DELIVERED,457.07
1168,60118,DELIVERED,93.64
1169,4984,DELIVERED,52.85
1170,25131,DELIVERED,48.69
1171,11832,DELIVERED,72.14
1172,66954,DELIVERED,41.53
1173,93763,DELIVERED,215.06
1174,94253,DELIVERED,56.13
1175,52949,DELIVERED,98.98
1176,26176,SHIPPED,127.41
1177,28570,DELIVERED,68.52
1178,8111,DELIVERED,275.11
1179,88376,DELIVERED,64.1
1180,71074,DELIVERED,139.8
1181,47376,DELIVERED,166.16
1182,6267,DELIVERED,68.32
1183,90086,DELIVERED,72.1
1184,64348,DELIVERED,36.78
1185,27330,DELIVERED,274.55
1186,75409,DELIVERED,119.34
1187,51996,DELIVERED,87.43
1188,21211,DELIVERED,70.9
1189,23231,DELIVERED,49.86
1190,15629,DELIVERED,186.1
1191,81736,DELIVERED,104.46
1192,24020,DELIVERED,88.62
1193,7656,PENDING,48.0
1194,95383,DELIVERED,37.38
1195,23678,DELIVERED,55.69
1196,91042,DELIVERED,170.17
1197,27184,DELIVERED,82.23
1198,13923,DELIVERED,29.56
1199,79430,DELIVERED,77.57
1200,1124,DELIVERED,218.08
1201,82438,DELIVERED,33.83
1202,59355,DELIVERED,114.45
1203,69746,DELIVERED,34.22
1204,50856,DELIVERED,141.74
1205,59615,DELIVERED,47.91
1206,68253,DELIVERED,37.36
1207,33733,DELIVERED,590.08
1208,71839,DELIVERED,164.79
1209,95160,DELIVERED,43.17
1210,90540,DELIVERED,106.69
1211,77939,DELIVERED,108.42
1212,2209,DELIVERED,26.84
1213,1096,DELIVERED,106.87
1214,95696,DELIVERED,81.33
1215,97115,DELIVERED,57.37
1216,19732,DELIVERED,21.22
1217,1001,DELIVERED,197.27
1218,58405,DELIVERED,166.35
1219,27914,DELIVERED,31.17
1220,14596,DELIVERED,66.69
1221,74197,DELIVERED,166.4
1222,69840,DELIVERED,82.67
1223,10632,DELIVERED,321.51
1224,77708,DELIVERED,61.98
1225,19066,DELIVERED,190.43
1226,58199,DELIVERED,44.0
1227,60915,DELIVERED,609.24
1228,51883,DELIVERED,96.43
1229,38673,DELIVERED,102.17
1230,82479,DELIVERED,165.09
1231,1501,DELIVERED,27.3
1232,19343,DELIVERED,52.58
1233,6101,DELIVERED,26.58
1234,28637,DELIVERED,175.56
1235,66808,DELIVERED,101.63
1236,69886,DELIVERED,166.29
1237,23691,DELIVERED,64.96
1238,36417,DELIVERED,65.87
1239,36399,DELIVERED,162.04
1240,79952,DELIVERED,21.95
1241,76209,DELIVERED,74.87
1242,53594,DELIVERED,133.75
1243,6128,DELIVERED,169.49
1244,15851,DELIVERED,38.64
1245,36799,DELIVERED,263.61
1246,18202,DELIVERED,150.37
1247,52056,DELIVERED,76.86
1248,97782,DELIVERED,34.99
1249,52455,DELIVERED,35.13
1250,67322,DELIVERED,145.56
1251,75529,DELIVERED,241.22
1252,1095,DELIVERED,264.24
1253,44609,DELIVERED,42.78
1254,39737,DELIVERED,231.45
1255,9897,DELIVERED,35.79
1256,46008,DELIVERED,253.38
1257,6346,DELIVERED,63.37
1258,36397,DELIVERED,194.12
1259,44657,DELIVERED,88.27
1260,54155,DELIVERED,175.86
1261,27711,DELIVERED,113.67
1262,98410,DELIVERED,37.18
1263,9738,DELIVERED,253.01
1264,15126,DELIVERED,85.14
1265,39495,DELIVERED,334.12
1266,71536,DELIVERED,185.03
1267,31184,DELIVERED,30.1
1268,3100,DELIVERED,67.83
1269,10866,DELIVERED,46.77
1270,75789,DELIVERED,257.77
1271,84499,DELIVERED,102.72
1272,86838,DELIVERED,54.38
1273,48330,DELIVERED,340.08
1274,41373,DELIVERED,29.22
1275,45077,DELIVERED,69.53
1276,73272,DELIVERED,144.11
1277,97908,DELIVERED,161.37
1278,48136,DELIVERED,32.43
1279,96283,DELIVERED,537.16
1280,84885,DELIVERED,190.87
1281,54895,DELIVERED,74.08
1282,17922,DELIVERED,73.56
1283,30713,SHIPPED,63.77
1284,47969,DELIVERED,157.75
1285,59064,DELIVERED,97.32
1286,63515,DELIVERED,99.43
1287,86725,DELIVERED,104.76
1288,127,DELIVERED,165.83
1289,8469,DELIVERED,138.94
1290,53198,DELIVERED,174.19
1291,70032,DELIVERED,53.23
1292,15431,DELIVERED,147.94
1293,95242,DELIVERED,225.72
1294,57409,DELIVERED,179.04
1295,69753,DELIVERED,55.6
1296,52462,DELIVERED,1157.41
1297,95131,DELIVERED,116.97
1298,5737,DELIVERED,269.97
1299,47250,DELIVERED,92.3
1300,75516,DELIVERED,56.87
1301,11258,DELIVERED,325.93
1302,88809,DELIVERED,59.24
1303,52431,DELIVERED,70.12
1304,93707,DELIVERED,63.35
1305,30698,DELIVERED,58.0
1306,40558,DELIVERED,294.7
1307,67186,DELIVERED,131.11
1308,56008,DELIVERED,28.98
1309,22966,DELIVERED,163.68
1310,72847,DELIVERED,197.95
1311,74461,DELIVERED,2024.31
1312,38870,DELIVERED,51.84
1313,46787,DELIVERED,255.84
1314,31016,DELIVERED,165.7
1315,37242,DELIVERED,121.87
1316,65417,DELIVERED,80.75
1317,16625,DELIVERED,38.04
1318,28820,DELIVERED,56.5
1319,77748,DELIVERED,60.85
1320,3989,DELIVERED,63.27
1321,76152,DELIVERED,95.56
1322,57041,DELIVERED,101.48
1323,34723,DELIVERED,107.78
1324,54572,DELIVERED,248.91
1325,86427,DELIVERED,71.07
1326,93464,DELIVERED,133.9
1327,39395,DELIVERED,23.68
1328,53915,DELIVERED,209.11
1329,94020,DELIVERED,117.13
1330,79392,DELIVERED,100.47
1331,1620,DELIVERED,129.22
1332,13473,DELIVERED,87.05
1333,26404,DELIVERED,188.62
1334,67689,DELIVERED,95.31
1335,91267,DELIVERED,132.58
1336,65717,DELIVERED,83.82
1337,42652,DELIVERED,137.17
1338,3445,DELIVERED,164.32
1339,25306,DELIVERED,33.23
1340,80953,DELIVERED,89.82
1341,11600,DELIVERED,196.01
1342,97837,DELIVERED,91.19
1343,45129,DELIVERED,112.92
1344,74682,DELIVERED,136.0
1345,93912,DELIVERED,21.59
1346,54705,DELIVERED,198.56
1347,14124,DELIVERED,33.1
1348,17704,DELIVERED,85.8
1349,9450,DELIVERED,32.68
1350,96867,DELIVERED,248.76
1351,42206,DELIVERED,144.01
1352,46934,DELIVERED,42.03
1353,25205,DELIVERED,196.29
1354,80490,DELIVERED,145.86
1355,32032,DELIVERED,217.78
1356,82679,DELIVERED,57.68
1357,86979,DELIVERED,731.37
1358,70081,DELIVERED,217.78
1359,95307,DELIVERED,138.21
1360,36048,DELIVERED,38.14
1361,52757,DELIVERED,142.01
1362,94565,DELIVERED,65.38
1363,88415,DELIVERED,54.0
1364,11670,DELIVERED,80.12
1365,68642,DELIVERED,150.69
1366,12606,DELIVERED,187.43
1367,12038,DELIVERED,153.5
1368,34462,DELIVERED,122.81
1369,46970,SHIPPED,190.37
1370,83509,DELIVERED,110.7
1371,11918,DELIVERED,228.49
1372,18854,DELIVERED,140.47
1373,14635,DELIVERED,174.72
1374,25560,DELIVERED,146.24
1375,57175,DELIVERED,119.84
1376,33588,DELIVERED,1471.51
1377,19164,DELIVERED,107.89
1378,15407,DELIVERED,75.22
1379,32227,DELIVERED,64.78
1380,5482,DELIVERED,257.99
1381,81042,DELIVERED,225.71
1382,88128,DELIVERED,204.24
1383,61587,DELIVERED,155.73
1384,11720,DELIVERED,169.51
1385,41239,DELIVERED,111.51
1386,13606,DELIVERED,46.39
1387,63464,DELIVERED,96.02
1388,10008,DELIVERED,291.72
1389,61434,DELIVERED,210.92
1390,12773,DELIVERED,486.3
1391,13186,DELIVERED,238.08
1392,47924,DELIVERED,83.41
1393,88600,DELIVERED,147.45
1394,39866,DELIVERED,117.94
1395,87070,DELIVERED,136.91
1396,46604,DELIVERED,124.85
1397,77513,SHIPPED,56.92
1398,5100,DELIVERED,183.85
1399,46675,DELIVERED,235.84
1400,28105,DELIVERED,67.5
1401,79219,DELIVERED,116.94
1402,76816,DELIVERED,83.42
1403,56570,DELIVERED,376.45
1404,2233,DELIVERED,38.37
1405,53526,DELIVERED,202.79
1406,88474,DELIVERED,90.58
1407,25978,DELIVERED,50.1
1408,37320,DELIVERED,118.93
1409,3797,DELIVERED,64.62
1410,76738,DELIVERED,132.13
1411,23841,DELIVERED,200.45
1412,18681,DELIVERED,116.36
1413,27270,DELIVERED,171.3
1414,8205,DELIVERED,224.51
1415,84663,DELIVERED,37.83
1416,63177,DELIVERED,84.03
1417,42395,DELIVERED,82.39
1418,69446,DELIVERED,161.97
1419,7614,DELIVERED,36.35
1420,20839,DELIVERED,108.21
1421,64570,DELIVERED,163.83
1422,94317,DELIVERED,386.65
1423,94176,DELIVERED,31.77
1424,77611,DELIVERED,188.94
1425,5352,DELIVERED,94.7
1426,1892,DELIVERED,56.6
1427,32586,DELIVERED,65.1
1428,83262,DELIVERED,198.96
1429,54612,DELIVERED,320.07
1430,7872,DELIVERED,73.34
1431,51835,DELIVERED,56.86
1432,86415,DELIVERED,98.93
1433,40519,DELIVERED,125.61
1434,15511,DELIVERED,35.78
1435,2912,DELIVERED,139.03
1436,87926,DELIVERED,110.7
1437,15106,DELIVERED,139.24
1438,1545,DELIVERED,102.33
1439,87966,DELIVERED,118.03
1440,10760,DELIVERED,234.17
1441,79322,SHIPPED,97.21
1442,34745,DELIVERED,21.01
1443,59733,DELIVERED,70.72
1444,2547,DELIVERED,54.42
1445,46097,DELIVERED,112.71
1446,9312,DELIVERED,155.73
1447,95576,DELIVERED,148.06
1448,30484,DELIVERED,47.91
1449,55077,DELIVERED,202.26
1450,17375,DELIVERED,181.59
1451,63241,DELIVERED,157.21
1452,91840,DELIVERED,42.76
1453,30991,DELIVERED,41.0
1454,91794,DELIVERED,864.13
1455,57574,DELIVERED,115.13
1456,30040,DELIVERED,50.74
1457,50522,DELIVERED,126.6
1458,61233,DELIVERED,93.91
1459,31721,DELIVERED,56.0
1460,27217,DELIVERED,48.27
1461,56251,DELIVERED,64.11
1462,36372,DELIVERED,77.03
1463,68213,DELIVERED,189.59
1464,30206,DELIVERED,49.59
1465,13656,DELIVERED,171.01
1466,21860,DELIVERED,123.18
1467,33096,DELIVERED,43.27
1468,93270,DELIVERED,139.98
1469,94432,DELIVERED,37.84
1470,15658,DELIVERED,349.08
1471,55897,DELIVERED,31.11
1472,99297,DELIVERED,186.45
1473,31199,DELIVERED,81.72
1474,31594,DELIVERED,50.7
1475,53243,DELIVERED,156.28
1476,55737,DELIVERED,65.11
1477,91167,SHIPPED,114.98
1478,13643,DELIVERED,99.65
1479,40101,DELIVERED,39.05
1480,89585,DELIVERED,22.29
1481,35259,DELIVERED,49.32
1482,36681,DELIVERED,59.75
1483,24373,DELIVERED,41.0
1484,33055,DELIVERED,57.68
1485,89027,DELIVERED,254.76
1486,63797,DELIVERED,241.21
1487,37229,DELIVERED,104.96
1488,66181,DELIVERED,309.12
1489,27183,DELIVERED,65.13
1490,69472,DELIVERED,158.09
1491,22769,DELIVERED,43.27
1492,83757,DELIVERED,97.87
1493,28661,DELIVERED,171.62
1494,69773,DELIVERED,33.37
1495,7112,DELIVERED,96.31
1496,84175,DELIVERED,41.84
1497,58066,DELIVERED,86.15
1498,86096,DELIVERED,45.52
1499,98042,DELIVERED,47.3
1500,86480,DELIVERED,82.4
1501,76167,DELIVERED,42.78
1502,91958,DELIVERED,176.59
1503,72114,DELIVERED,150.04
1504,45174,DELIVERED,611.81
1505,73518,DELIVERED,85.55
1506,85038,DELIVERED,261.16
1507,17903,DELIVERED,138.52
1508,64756,DELIVERED,39.75
1509,19248,DELIVERED,225.96
1510,36053,DELIVERED,129.9
1511,9712,DELIVERED,305.63
1512,96162,DELIVERED,72.56
1513,15202,DELIVERED,133.86
1514,9397,DELIVERED,61.4
1515,71327,DELIVERED,53.27
1516,74673,DELIVERED,72.64
1517,8907,PENDING,286.09
1518,50513,SHIPPED,119.74
1519,13841,DELIVERED,22.28
1520,92768,DELIVERED,133.64
1521,89062,DELIVERED,124.52
1522,86993,DELIVERED,98.56
1523,12500,DELIVERED,204.18
1524,88055,DELIVERED,1166.43
1525,66836,DELIVERED,68.88
1526,32489,DELIVERED,49.0
1527,34830,DELIVERED,565.58
1528,18811,DELIVERED,135.92
1529,97715,DELIVERED,63.28
1530,2372,DELIVERED,294.14
1531,44567,DELIVERED,297.95
1532,62842,DELIVERED,148.15
1533,59639,DELIVERED,79.61
1534,21045,DELIVERED,131.27
1535,94762,DELIVERED,181.76
1536,22277,DELIVERED,70.83
1537,71993,DELIVERED,134.49
1538,31912,DELIVERED,48.69
1539,86050,DELIVERED,148.49
1540,49932,DELIVERED,63.1
1541,26680,DELIVERED,198.66
1542,98022,DELIVERED,73.34
1543,19509,DELIVERED,54.59
1544,66884,DELIVERED,116.12
1545,36838,DELIVERED,33.56
1546,30051,DELIVERED,129.56
1547,26478,DELIVERED,462.07
1548,38988,DELIVERED,373.17
1549,81944,DELIVERED,168.08
1550,24456,DELIVERED,226.12
1551,85973,DELIVERED,229.63
1552,77655,DELIVERED,151.12
1553,41244,DELIVERED,80.73
1554,98199,DELIVERED,65.71
1555,33392,DELIVERED,122.57
1556,58789,DELIVERED,101.6
1557,91842,DELIVERED,60.1
1558,56870,DELIVERED,76.58
1559,9186,DELIVERED,32.99
1560,61029,DELIVERED,133.05
1561,9820,DELIVERED,178.72
1562,67766,DELIVERED,51.69
1563,43467,DELIVERED,137.45
1564,7687,DELIVERED,178.27
1565,67812,DELIVERED,75.19
1566,30392,SHIPPED,144.31
1567,73017,DELIVERED,85.18
1568,64152,DELIVERED,504.35
1569,27772,DELIVERED,61.36
1570,60111,DELIVERED,130.56
1571,23746,DELIVERED,82.73
1572,82242,DELIVERED,117.47
1573,37944,DELIVERED,32.77
1574,20597,DELIVERED,117.42
1575,51280,DELIVERED,150.05
1576,8181,DELIVERED,68.59
1577,46715,DELIVERED,33.13
1578,42583,DELIVERED,74.17
1579,25741,DELIVERED,41.5
1580,17813,CANCELLED,0.0
1581,53986,DELIVERED,177.9
1582,2071,DELIVERED,118.68
1583,91558,PENDING,69.61
1584,72618,DELIVERED,56.22
1585,76224,DELIVERED,210.54
1586,33735,DELIVERED,84.11
1587,68273,DELIVERED,73.03
1588,84790,DELIVERED,94.77
1589,18296,DELIVERED,329.55
1590,41063,DELIVERED,84.83
1591,24094,DELIVERED,149.51
1592,28940,DELIVERED,154.14
1593,85330,DELIVERED,64.06
1594,57995,DELIVERED,231.99
1595,28334,DELIVERED,117.46
1596,61166,DELIVERED,68.73
1597,32025,DELIVERED,47.74
1598,7598,DELIVERED,276.68
1599,18355,DELIVERED,165.8
1600,28002,DELIVERED,147.62
1601,81713,DELIVERED,128.26
1602,28910,DELIVERED,919.38
1603,48590,DELIVERED,30.96
1604,61368,DELIVERED,147.05
1605,21150,PENDING,176.83
1606,72107,DELIVERED,162.63
1607,72023,DELIVERED,204.67
1608,20844,DELIVERED,48.04
1609,50730,DELIVERED,28.09
1610,61960,DELIVERED,90.17
1611,88392,DELIVERED,51.09
1612,79911,DELIVERED,71.53
1613,50526,DELIVERED,238.81
1614,66997,DELIVERED,120.87
1615,93249,DELIVERED,62.65
1616,43391,DELIVERED,320.45
1617,99413,DELIVERED,158.22
1618,91580,DELIVERED,157.07
1619,80378,DELIVERED,116.26
1620,13938,PENDING,498.92
1621,11948,DELIVERED,134.94
1622,27641,DELIVERED,118.02
1623,14210,DELIVERED,415.51
1624,31390,DELIVERED,412.16
1625,59511,DELIVERED,98.16
1626,26215,DELIVERED,379.67
1627,36098,DELIVERED,79.31
1628,200,DELIVERED,80.21
1629,81615,DELIVERED,168.5
1630,47245,DELIVERED,51.73
1631,61637,DELIVERED,71.62
1632,96567,DELIVERED,247.52
1633,79925,DELIVERED,37.76
1634,87145,SHIPPED,65.0
1635,28454,DELIVERED,95.31
1636,22829,DELIVERED,54.0
1637,84877,DELIVERED,338.77
1638,10346,DELIVERED,101.16
1639,32928,DELIVERED,87.73
1640,77256,DELIVERED,122.4
1641,50359,DELIVERED,262.1
1642,52240,DELIVERED,58.99
1643,93438,DELIVERED,99.78
1644,17486,DELIVERED,157.54
1645,54281,DELIVERED,212.94
1646,637,DELIVERED,40.58
1647,97725,DELIVERED,71.14
1648,60725,DELIVERED,130.96
1649,75794,DELIVERED,116.96
1650,42936,DELIVERED,37.86
1651,94110,DELIVERED,215.55
1652,51990,DELIVERED,172.55
1653,70647,DELIVERED,213.78
1654,4204,DELIVERED,37.44
1655,17362,DELIVERED,316.76
1656,88914,DELIVERED,29.34
1657,12179,DELIVERED,203.3
1658,34448,DELIVERED,213.14
1659,81744,DELIVERED,62.44
1660,45584,DELIVERED,111.3
1661,74161,DELIVERED,146.13
1662,53170,DELIVERED,407.67
1663,629,DELIVERED,89.88
1664,15942,DELIVERED,374.28
1665,3586,DELIVERED,33.23
1666,66243,DELIVERED,158.53
1667,17656,DELIVERED,31.33
1668,51831,DELIVERED,114.35
1669,56714,DELIVERED,122.92
1670,53845,DELIVERED,222.63
1671,89796,DELIVERED,434.26
1672,79916,DELIVERED,45.0
1673,28522,DELIVERED,113.56
1674,30436,DELIVERED,142.19
1675,51399,DELIVERED,474.98
1676,64389,DELIVERED,563.16
1677,34796,DELIVERED,52.34
1678,3070,DELIVERED,131.46
1679,6444,DELIVERED,94.52
1680,81058,DELIVERED,188.34
1681,41592,DELIVERED,480.33
1682,94749,DELIVERED,418.17
1683,86534,DELIVERED,195.17
1684,20203,DELIVERED,200.45
1685,39920,DELIVERED,36.0
1686,40849,DELIVERED,41.68
1687,15873,DELIVERED,67.5
1688,21236,DELIVERED,2153.35
1689,49715,DELIVERED,52.09
1690,4975,DELIVERED,92.32
1691,62788,DELIVERED,154.42
